text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
֒,9,CMMI10,,1,1
→,9,CMSY10,,1,1
2-,9,CMR10,,2,2
q,9,CMSS10,,1,1
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
"is closed under such limits, we employ Campbell’s characterization of the essential
image of the embedding.",9,CMR10,,107,83
"Consider the limit object, a 2-quasi-category",9,CMR10,,45,45
L,9,CMMI10,,1,1
", and let",9,CMR10,,9,9
x,9,CMMI10,,1,1
and,9,CMR10,,3,3
y,9,CMMI10,,1,1
"be any pair
of its vertices. The limit diagram in 2-",9,CMR10,,52,40
q,9,CMSS10,,1,1
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
"lifts to a limit diagram of ﬁbrant ob-
jects and ﬁbrations in",9,CMR10,,61,38
1,6,BBOLD7,,1,1
+,6,CMR7,,1,1
1,6,BBOLD7,,1,1
/,6,CMMI7,,1,1
2-,9,CMR10,,2,2
q,9,CMSS10,,1,1
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
with limit (,9,CMR10,,12,12
"L, x, y",9,CMMI10,,7,7
"). By [Ca20, 6.5], the functor
Hom :",9,CMR10,,36,30
1,6,BBOLD7,,1,1
+,6,CMR7,,1,1
1,6,BBOLD7,,1,1
/,6,CMMI7,,1,1
2-,9,CMR10,,2,2
q,9,CMSS10,,1,1
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
→,9,CMSY10,,1,1
q,9,CMSS10,,1,1
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
"is right Quillen, so the quasi-category Hom",9,CMR10,,43,43
L,6,CMMI7,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
") may
similarly be described as a limit of a diagram of ﬁbrant objects and ﬁbrations be-
tween them. In",9,CMR10,,103,82
q,9,CMSS10,,1,1
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
", these are the quasi-categories and the isoﬁbrations deﬁned
by Joyal. Since the 2-quasi-categories appearing in the original diagram are ho-
motopy coherent cellular nerves of bicategories, Campbell’s criterion implies that",9,CMR10,,224,82
"their hom-quasi-categories are equivalent to nerves of ordinary categories. Since
the inclusion",9,CMR10,,95,81
N,9,CMMI10,,1,1
:,9,CMR10,,1,1
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
֒,9,CMMI10,,1,1
→,9,CMSY10,,1,1
q,9,CMSS10,,1,1
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
"is closed under the cosmological limit notions [RV21,
1.2.11], Hom",9,CMR10,,66,53
L,6,CMMI7,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
") must then be equivalent to a category, which tells us that",9,CMR10,,60,60
L,9,CMMI10,,1,1
is,9,CMR10,,2,2
,9,MSAM10,,0,0
equivalent to the homotopy coherent cellular nerve of a bicategory.,9,CMR10,,67,67
Remark 6.3.,9,CMBX10,,11,11
"Maehara gives a combinatorially explicit description of the ﬁbrations
between ﬁbrant objects in Ara’s model structure as those maps with the right lifting
property against the inner horizontal horn inclusions, inner vertical horn inclusions,
vertical equivalence extensions, and horizontal equivalence extensions [Ma20]. In
particular, a normal pseudofunctor between bicategories is an isoﬁbration in the",9,CMR10,,404,86
∞,9,CMSY10,,1,1
-cosmos,9,CMR10,,7,7
B,9,MSBM10,,1,1
icat,9,CMSS10,,4,4
if and and only if its homotopy coherent cellular nerve lifts against,9,CMR10,,69,69
these maps. We conjecture that this class coincides with the,9,CMR10,,60,60
equiﬁbrations,9,CMBX10,,13,13
", nor-
mal pseudofunctors",9,CMR10,,25,18
F,9,CMMI10,,1,1
:,9,CMR10,,1,1
A → B,9,CMSY10,,5,5
with the property that:,9,CMR10,,23,23
(i) Any equivalence,9,CMR10,,19,19
F a,9,CMMI10,,3,3
≃,9,CMSY10,,1,1
b,9,CMMI10,,1,1
in,9,CMR10,,2,2
B,9,CMSY10,,1,1
can be lifted to an equivalence,9,CMR10,,31,31
a,9,CMMI10,,1,1
≃,9,CMSY10,,1,1
x,9,CMMI10,,1,1
in,9,CMR10,,2,2
A,9,CMSY10,,1,1
.,9,CMR10,,1,1
ON,6,CMR7,,2,2
∞,6,CMSY7,,1,1
-COSMOI OF BICATEGORIES,6,CMR7,,23,23
21,6,CMR7,,2,2
(ii) For all,9,CMR10,,12,12
"x, y",9,CMMI10,,4,4
∈ A,9,CMSY10,,3,3
", the functor",9,CMR10,,13,13
F,9,CMMI10,,1,1
:,9,CMR10,,1,1
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
→ B,9,CMSY10,,3,3
(,9,CMR10,,1,1
"F x, F y",9,CMMI10,,8,8
) is an isoﬁbration of,9,CMR10,,22,22
categories.,9,CMR10,,11,11
Remark 6.4.,9,CMBX10,,11,11
"Unlike the previous two examples, the",9,CMR10,,37,37
∞,9,CMSY10,,1,1
-cosmos,9,CMR10,,7,7
B,9,MSBM10,,1,1
icat,9,CMSS10,,4,4
"is not iso-
morphic to its homotopy 2-category. Here the simplicial functor-space between
bicategories",9,CMR10,,102,77
A,9,CMSY10,,1,1
and,9,CMR10,,3,3
B,9,CMSY10,,1,1
is the the quasi-category whose,9,CMR10,,31,31
n,9,CMMI10,,1,1
"-simplices are normal pseud-
ofunctors",9,CMR10,,38,28
A ×,9,CMSY10,,3,3
[,9,CMR10,,1,1
n,9,CMMI10,,1,1
],9,CMR10,,1,1
→ B,9,CMSY10,,3,3
. The homotopy 2-category of,9,CMR10,,28,28
B,9,MSBM10,,1,1
icat,9,CMSS10,,4,4
"is the 2-category of
bicategories, normal pseudofunctors, and equivalence classes of “enhanced pseudo-
natural transformations.”",9,CMR10,,128,81
4,6,CMR7,,1,1
"This homotopy 2-category can also be obtained in another fashion starting from
the cartesian closed category of bicategories and normal pseudofunctors. There is
a product-preserving functor that takes a bicategory to the category with the same
objects and whose arrows are isomorphism classes of parallel 1-cells. Change-of-base
then converts the bicategorically enriched category of bicategories to a 2-category",9,CMR10,,412,84
"of bicategories, namely the homotopy 2-category described above.",9,CMR10,,64,64
Unlike the familiar 2-categories 2-,9,CMR10,,35,35
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
and,9,CMR10,,3,3
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
", we are not sure whether this ho-
motopy 2-category of bicategories, normal pseudofunctors, and equivalence classes
of enhanced pseudonatural transformations has been studied before. Nevertheless,
it would be interesting to explore the formal category theory of the",9,CMR10,,266,81
∞,9,CMSY10,,1,1
-cosmos,9,CMR10,,7,7
B,9,MSBM10,,1,1
icat,9,CMSS10,,4,4
".
We leave this unﬁnished end for future work.",9,CMR10,,46,44
References,9,CMCSC10,,10,10
"[A14] Dimitri Ara, Higher Quasi-Categories vs Higher Rezk Spaces.",7,CMR8,,65,65
J. K-Theory,7,CMTI8,,11,11
",",7,CMR8,,1,1
14,7,CMBX8,,2,2
"(3), (2014)",7,CMR8,,11,11
"[Ba05] Clark Barwick, (",7,CMR8,,23,23
∞,7,CMSY8,,1,1
", n",7,CMMI8,,3,3
),7,CMR8,,1,1
-Cat as a closed model category,7,CMTI8,,31,31
". Ph.D. thesis, University of Penn-",7,CMR8,,35,35
"[Bo21] John Bourke, Accessible aspects of 2-category theory.",7,CMR8,,60,60
J. Pure Appl. Algebra,7,CMTI8,,21,21
225,7,CMBX8,,3,3
", (2021)",7,CMR8,,8,8
701–749. (on pp. 2 and 19),7,CMR8,,26,26
"sylvania, 2005. (on p. 2)",7,CMR8,,25,25
1–43. (on p. 5),7,CMR8,,15,15
arXiv:2004.01313. (on p. 12),7,CMR8,,28,28
(2007) 229–260. (on p. 3),7,CMR8,,25,25
171–205. (on p. 5),7,CMR8,,18,18
185–197. (on p. 5),7,CMR8,,18,18
(on p. 4),7,CMR8,,9,9
"[Ca20] Alexander Campbell, A homotopy coherent cellular nerve for bicategories.",7,CMR8,,79,79
Adv. in Math.,7,CMTI8,,13,13
",",7,CMR8,,1,1
368,7,CMBX8,,3,3
", (2020) 1–67. (on pp. 19 and 20)",7,CMR8,,33,33
"[cM20] tslil clingman and Lyne Moser, 2-limits and 2-terminal objects are too diﬀerent (2020)",7,CMR8,,93,93
"[La07] Stephen Lack, Homotopy-theoretic aspects of 2-monads.",7,CMR8,,60,60
J. Homotopy Relat. Struct.,7,CMTI8,,26,26
",",7,CMR8,,1,1
2,7,CMBX8,,1,1
"(2),",7,CMR8,,4,4
"[La02] Stephen Lack, A Quillen Model Structure for 2-Categories.",7,CMR8,,64,64
J. K-Theory,7,CMTI8,,11,11
",",7,CMR8,,1,1
26,7,CMBX8,,2,2
"(2), (2002)",7,CMR8,,11,11
"[La04] Stephen Lack, A Quillen Model Structure for Bicategories.",7,CMR8,,64,64
J. K-Theory,7,CMTI8,,11,11
",",7,CMR8,,1,1
33,7,CMBX8,,2,2
"(2), (2004)",7,CMR8,,11,11
"[La10] Stephen Lack, Icons.",7,CMR8,,27,27
Appl Categor Struct,7,CMTI8,,19,19
18,7,CMBX8,,2,2
", (2010) 289–307 (on pp. 4 and 12)
[LP08] Stephen Lack and Simona Paoli, 2-nerves for bicategories K-Theory",7,CMR8,,107,72
38,7,CMBX8,,2,2
"(2), (2008) 153–175.",7,CMR8,,20,20
"[Lu09] Jacob Lurie,",7,CMR8,,19,19
Higher Topos Theory,7,CMTI8,,19,19
". Annals of Mathematical Studies, vol. 170. Princeton,",7,CMR8,,54,54
"New Jersey: Princeton University Press, 2009. (on p. 1)",7,CMR8,,55,55
"[Ma20] Yuki Maehara, Inner horns for 2-quasi-categories Advances in Mathematics 363(3), 2020,",7,CMR8,,93,93
107003. (on pp. 19 and 20),7,CMR8,,26,26
"[O10] David Oury,",7,CMR8,,17,17
Duality for Joyal’s category,7,CMTI8,,28,28
Θ,7,CMR8,,1,1
and homotopy concepts for,7,CMTI8,,25,25
Θ,7,CMR8,,1,1
2,5,CMR6,,1,1
-sets,7,CMTI8,,5,5
. PhD,7,CMR8,,5,5
"thesis, Macquarie University, 2010. (on p. 19)",7,CMR8,,46,46
"[Re10] Charles Rezk, A Cartesian Presentation of Weak",7,CMR8,,53,53
n,7,CMMI8,,1,1
-Categories.,7,CMR8,,12,12
Geometry and Topology,7,CMTI8,,21,21
14,7,CMBX8,,2,2
"(1), (2010), 521–571. (on p. 2)",7,CMR8,,31,31
4,6,CMR7,,1,1
An,7,CMR8,,2,2
enhanced pseudonatural transformation,7,CMBX8,,37,37
is an a normal pseudofunctor,7,CMR8,,28,28
A ×,7,CMSY8,,3,3
C,7,CMMI8,,1,1
1,5,CMR6,,1,1
→ B,7,CMSY8,,3,3
".
Two enhanced pseudonatural transformation represent the same 2-cell in the homotopy 2-category
of",7,CMR8,,99,94
B,7,MSBM10,,1,1
icat,7,CMSS8,,4,4
if they bound a normal pseudofunctor,7,CMR8,,36,36
A ×,7,CMSY8,,3,3
C,7,CMMI8,,1,1
2,5,CMR6,,1,1
→ B,7,CMSY8,,3,3
.,7,CMR8,,1,1
22,6,CMR7,,2,2
EMILY RIEHL AND MIRA WATTAL,6,CMR7,,27,27
"[RV21] Emily Riehl and Dominic Verity,",7,CMR8,,38,38
Elements of,7,CMTI8,,11,11
∞,7,CMSY8,,1,1
-category theory,7,CMTI8,,16,16
", Cambridge University
Press, 2021,",7,CMR8,,35,22
http://www.math.jhu.edu/~ eriehl/elements.pdf,7,CMTT8,,45,45
"(on pp. 1, 2, 3, 4, 5, 6, 8,
and 20)",7,CMR8,,36,28
"[S74] Ross Street, Elementary cosmoi I. Pages 134–180 of:",7,CMR8,,57,57
"Category Seminar (Proc. Sem.,
Sydney, 1972/1973)",7,CMTI8,,48,29
". Lecture Notes in Math., vol. Vol. 420. Springer, Berlin, 1974. (on
p. 1)",7,CMR8,,74,68
"[V08] Dominic Verity, Weak Complicial Sets I, Basic Homotopy Theory.",7,CMR8,,68,68
Adv. Math.,7,CMTI8,,10,10
",",7,CMR8,,1,1
219,7,CMBX8,,3,3
",",7,CMR8,,1,1
"(2008), 1081–1149. (on p. 2)",7,CMR8,,28,28
Email address,7,CMTI8,,13,13
:,7,CMR8,,1,1
eriehl@jhu.edu,7,CMTT8,,14,14
Email address,7,CMTI8,,13,13
:,7,CMR8,,1,1
wattal@bc.edu,7,CMTT8,,13,13
"Department of Mathematics, Johns Hopkins University, Baltimore, MD 21218",7,CMCSC10,,72,72
"Mathematics Department, Boston College, Chestnut Hill, MA 02467",7,CMCSC10,,63,63
